oos,atc,latency,trf_avg,perfect_order,GMV_cur,retention
0.07954545454545454,28.0,1155.0,0.0,1,639.0,1.0
0.022727272727272728,24.0,499.0,0.0,1,457.0,0.75
0.04772727272727272,29.0,510.0,0.0,1,475.0,0.75
0.038636363636363635,96.0,597.0,0.0,1,1405.0,1.0
0.0,0.0,10.0,0.0,0,145.0,0.0
0.0,0.0,2.0,0.0,0,136.0,0.0
0.12272727272727273,57.0,482.0,0.0,1,761.0,0.75
0.006818181818181818,2.0,3339.0,0.0,1,120.0,0.5
0.0,0.0,14.0,0.0,0,205.0,0.875
0.011363636363636364,9.0,212.0,0.0,1,349.0,0.875
0.0659090909090909,6.0,805.0,0.0,1,198.0,0.75
0.038636363636363635,12.0,370.0,0.0,1,320.0,0.75
0.10681818181818181,53.0,484.0,0.0,1,772.0,0.875
0.09318181818181817,53.0,461.0,0.0,1,659.0,0.75
0.006818181818181818,4.0,1203.0,0.0,1,170.0,0.875
0.011363636363636364,9.0,313.0,0.0,1,284.0,0.75
0.05454545454545454,4.0,577.0,0.0,1,200.0,0.875
0.00909090909090909,19.0,214.0,0.0,1,312.0,1.0
0.031818181818181815,47.0,562.0,0.0,1,512.0,0.875
0.011363636363636364,9.0,76.0,0.0,1,146.0,0.75
0.006818181818181818,5.0,191.0,0.0,1,88.0,0.75
0.07045454545454545,41.0,1774.0,1.0,1,636.0,0.75
0.09090909090909091,58.0,452.0,0.0,1,900.0,0.75
0.00909090909090909,58.0,243.0,0.0,1,578.0,0.875
0.004545454545454545,6.0,76.0,0.0,1,134.0,0.875
0.004545454545454545,1.0,28.0,0.0,1,85.0,0.875
0.011363636363636364,10.0,400.0,0.0,1,196.0,0.875
0.006818181818181818,8.0,56.0,0.0,1,130.0,0.875
0.0022727272727272726,0.0,3.0,0.0,1,101.0,0.75
0.05227272727272727,88.0,908.0,0.0,1,969.0,0.625
0.015909090909090907,26.0,440.0,0.0,1,471.0,0.875
0.06818181818181818,33.0,112.0,0.0,1,459.0,1.0
0.01818181818181818,18.0,394.0,0.0,1,198.0,0.875
0.015909090909090907,4.0,73.0,0.0,1,159.0,0.875
0.08636363636363636,38.0,319.0,0.0,1,529.0,0.875
0.1159090909090909,39.0,578.0,1.0,1,847.0,0.75
0.013636363636363636,14.0,140.0,0.0,1,183.0,0.75
0.024999999999999998,28.0,220.0,0.0,1,433.0,0.875
0.0022727272727272726,0.0,3.0,0.0,1,59.0,0.75
0.01818181818181818,13.0,469.0,0.0,1,202.0,1.0
0.01818181818181818,6.0,52.0,0.0,1,101.0,0.75
0.0022727272727272726,0.0,17.0,0.0,0,344.0,0.0
0.015909090909090907,35.0,104.0,0.0,1,572.0,0.625
0.0022727272727272726,0.0,5.0,0.0,1,181.0,1.0
0.006818181818181818,8.0,112.0,0.0,1,242.0,0.875
0.011363636363636364,13.0,120.0,0.0,1,274.0,0.0
0.004545454545454545,7.0,333.0,0.0,1,141.0,1.0
0.1409090909090909,64.0,1446.0,1.0,1,942.0,0.75
0.0,0.0,6.0,0.0,1,80.0,0.75
0.03409090909090909,7.0,47.0,0.0,1,277.0,0.625
0.0,9.0,11.0,0.0,0,284.0,1.0
0.006818181818181818,4.0,204.0,0.0,1,75.0,1.0
0.015909090909090907,25.0,22.0,0.0,1,313.0,0.875
0.0,0.0,1.0,0.0,0,147.0,0.0
0.038636363636363635,15.0,484.0,1.0,1,313.0,0.75
0.05454545454545454,24.0,1167.0,0.0,1,454.0,0.75
0.013636363636363636,19.0,59.0,0.0,1,346.0,0.875
0.05909090909090909,37.0,101.0,0.0,1,472.0,0.75
0.006818181818181818,8.0,254.0,0.0,1,141.0,0.75
0.07272727272727272,35.0,485.0,0.0,1,594.0,0.875
0.0022727272727272726,1.0,7.0,0.0,0,228.0,1.0
0.14545454545454545,59.0,264.0,0.0,1,824.0,1.0
0.00909090909090909,13.0,142.0,0.0,1,422.0,0.75
0.0022727272727272726,0.0,1.0,0.0,1,128.0,1.0
0.0022727272727272726,2.0,45.0,0.0,1,50.0,0.875
0.01818181818181818,16.0,102.0,0.0,1,185.0,0.75
0.0022727272727272726,5.0,579.0,0.0,1,79.0,0.75
0.006818181818181818,7.0,488.0,0.0,1,118.0,0.75
0.12272727272727273,127.0,3071.0,0.0,1,1386.0,0.875
0.04318181818181818,22.0,415.0,0.0,1,289.0,0.625
0.125,76.0,1210.0,0.0,1,982.0,0.75
0.015909090909090907,9.0,155.0,0.0,1,299.0,0.75
0.0022727272727272726,12.0,9.0,0.0,1,304.0,0.75
0.006818181818181818,9.0,564.0,0.0,1,157.0,1.0
0.011363636363636364,20.0,260.0,0.0,1,305.0,0.75
0.15,41.0,2194.0,0.0,1,906.0,0.75
0.004545454545454545,28.0,629.0,0.0,1,277.0,0.875
0.013636363636363636,7.0,512.0,0.0,1,296.0,1.0
0.011363636363636364,5.0,102.0,0.0,1,89.0,0.875
0.12272727272727273,13.0,327.0,0.0,1,391.0,0.625
0.006818181818181818,14.0,130.0,0.0,1,228.0,0.875
0.05454545454545454,37.0,1630.0,0.0,1,601.0,0.875
0.07727272727272727,66.0,642.0,1.0,1,879.0,0.75
0.0022727272727272726,16.0,132.0,0.0,1,169.0,0.75
0.06363636363636363,22.0,380.0,0.0,1,323.0,0.875
0.004545454545454545,17.0,49.0,0.0,1,273.0,0.875
0.038636363636363635,18.0,305.0,0.0,1,511.0,0.875
0.07045454545454545,74.0,1317.0,1.0,1,865.0,1.0
0.08636363636363636,48.0,1400.0,0.0,1,794.0,0.875
0.08409090909090909,8.0,1183.0,0.0,1,347.0,0.875
0.022727272727272728,17.0,50.0,0.0,1,254.0,0.75
0.006818181818181818,20.0,184.0,0.0,1,264.0,0.0
0.006818181818181818,18.0,228.0,0.0,1,440.0,0.0
0.08863636363636364,24.0,358.0,0.0,1,447.0,0.75
0.1340909090909091,50.0,1590.0,0.0,1,798.0,0.875
0.01818181818181818,10.0,385.0,0.0,1,302.0,0.875
0.07954545454545454,35.0,296.0,0.0,1,493.0,0.625
0.0,0.0,17.0,0.0,1,257.0,0.0
0.024999999999999998,22.0,12.0,0.0,1,480.0,0.75
0.02727272727272727,19.0,33.0,0.0,1,349.0,0.75
0.04090909090909091,9.0,93.0,0.0,1,174.0,0.75
0.011363636363636364,11.0,323.0,0.0,1,145.0,0.875
0.07954545454545454,11.0,1293.0,0.0,1,362.0,0.875
0.09090909090909091,56.0,823.0,1.0,1,695.0,0.875
0.10909090909090909,64.0,702.0,0.0,1,776.0,0.875
0.18409090909090908,72.0,505.0,0.0,1,1102.0,0.75
0.006818181818181818,24.0,21.0,0.0,1,257.0,0.75
0.024999999999999998,10.0,347.0,0.0,1,181.0,0.875
0.006818181818181818,7.0,57.0,0.0,1,128.0,0.75
0.01818181818181818,28.0,302.0,0.0,1,337.0,1.0
0.12727272727272726,76.0,536.0,0.0,1,1005.0,0.0
0.029545454545454545,14.0,152.0,0.0,1,215.0,0.5
0.013636363636363636,12.0,204.0,0.0,1,188.0,0.5
0.015909090909090907,3.0,586.0,0.0,1,265.0,0.875
0.01818181818181818,9.0,281.0,0.0,1,215.0,0.875
0.013636363636363636,15.0,213.0,0.0,1,175.0,1.0
0.13636363636363635,16.0,910.0,1.0,1,564.0,0.75
0.04090909090909091,17.0,625.0,0.0,1,589.0,0.875
0.09545454545454544,38.0,1174.0,0.0,1,981.0,0.75
0.0022727272727272726,10.0,2.0,0.0,1,145.0,0.875
0.0,2.0,1.0,0.0,1,41.0,0.875
0.011363636363636364,35.0,255.0,0.0,1,601.0,0.0
0.0022727272727272726,5.0,36.0,0.0,1,81.0,0.75
0.0022727272727272726,0.0,18.0,0.0,0,307.0,0.875
0.06818181818181818,20.0,231.0,0.0,1,354.0,0.625
0.004545454545454545,17.0,368.0,0.0,1,186.0,0.875
0.22045454545454543,96.0,3261.0,0.0,1,1715.0,0.0
0.00909090909090909,7.0,237.0,0.0,1,245.0,0.75
0.10454545454545454,42.0,1835.0,0.0,1,822.0,0.75
0.18863636363636363,148.0,1822.0,0.0,1,1855.0,0.75
0.024999999999999998,28.0,290.0,0.0,1,494.0,0.625
0.015909090909090907,35.0,558.0,0.0,1,824.0,0.75
0.024999999999999998,43.0,591.0,0.0,1,960.0,0.875
0.020454545454545454,23.0,109.0,0.0,1,341.0,0.875
0.0022727272727272726,5.0,3.0,0.0,1,86.0,0.875
0.015909090909090907,15.0,235.0,0.0,1,253.0,0.875
0.004545454545454545,0.0,14.0,0.0,0,192.0,1.0
0.10227272727272727,52.0,2061.0,0.0,1,791.0,1.0
0.020454545454545454,21.0,127.0,0.0,1,420.0,0.75
0.011363636363636364,16.0,224.0,0.0,1,467.0,0.75
0.0022727272727272726,10.0,132.0,0.0,1,178.0,0.875
0.0,22.0,167.0,0.0,1,201.0,1.0
0.006818181818181818,10.0,32.0,0.0,1,103.0,0.75
0.0,23.0,3.0,0.0,1,203.0,1.0
0.022727272727272728,13.0,399.0,0.0,1,426.0,0.75
0.011363636363636364,21.0,67.0,0.0,1,644.0,0.875
0.013636363636363636,35.0,210.0,0.0,1,602.0,0.625
0.004545454545454545,1.0,617.0,0.0,1,45.0,0.75
0.03636363636363636,17.0,141.0,0.0,1,457.0,0.625
0.006818181818181818,4.0,185.0,0.0,1,144.0,0.875
0.015909090909090907,15.0,14.0,0.0,1,241.0,0.75
0.03636363636363636,21.0,168.0,0.0,1,433.0,0.875
0.013636363636363636,9.0,270.0,0.0,1,111.0,1.0
0.0022727272727272726,1.0,4.0,0.0,1,21.0,1.0
0.09090909090909091,25.0,1068.0,0.0,1,699.0,0.75
0.004545454545454545,18.0,442.0,0.0,1,182.0,0.75
0.045454545454545456,16.0,641.0,0.0,1,591.0,0.75
0.0,0.0,1.0,0.0,0,112.0,0.0
0.09090909090909091,27.0,963.0,0.0,1,565.0,0.875
0.004545454545454545,18.0,162.0,0.0,1,178.0,1.0
0.0022727272727272726,9.0,88.0,0.0,1,103.0,0.75
0.0022727272727272726,0.0,6.0,0.0,0,159.0,0.0
0.01818181818181818,19.0,71.0,0.0,1,271.0,1.0
0.03409090909090909,30.0,912.0,1.0,1,439.0,0.625
0.013636363636363636,13.0,258.0,0.0,1,175.0,0.875
0.006818181818181818,44.0,421.0,0.0,1,430.0,0.0
0.05227272727272727,20.0,951.0,0.0,1,506.0,0.875
0.07045454545454545,67.0,120.0,0.0,1,1164.0,0.875
0.06136363636363636,42.0,762.0,0.0,1,539.0,0.875
,,0.0,0.0,1,0.0,0.0
0.031818181818181815,27.0,624.0,0.0,1,312.0,0.75
0.01818181818181818,18.0,60.0,0.0,1,256.0,0.0
0.004545454545454545,9.0,81.0,0.0,1,156.0,0.75
0.022727272727272728,41.0,1190.0,0.0,1,733.0,0.875
0.024999999999999998,40.0,282.0,0.0,1,579.0,1.0
0.013636363636363636,6.0,304.0,0.0,1,363.0,0.875
0.013636363636363636,36.0,457.0,0.0,1,778.0,0.75
0.00909090909090909,11.0,26.0,0.0,1,169.0,1.0
0.0,0.0,10.0,0.0,1,142.0,0.625
0.045454545454545456,21.0,1002.0,0.0,1,520.0,0.875
0.022727272727272728,51.0,192.0,0.0,1,760.0,0.75
0.006818181818181818,16.0,416.0,0.0,1,367.0,0.75
0.004545454545454545,15.0,73.0,0.0,1,157.0,0.875
0.01818181818181818,34.0,286.0,0.0,1,635.0,0.875
0.11818181818181818,47.0,321.0,0.0,1,694.0,0.875
0.004545454545454545,4.0,28.0,0.0,0,185.0,0.75
0.004545454545454545,7.0,115.0,0.0,1,93.0,0.875
0.03636363636363636,23.0,908.0,0.0,1,518.0,0.875
0.08636363636363636,50.0,153.0,0.0,1,656.0,0.875
0.004545454545454545,10.0,42.0,0.0,1,162.0,0.875
0.10227272727272727,56.0,724.0,0.0,1,1810.0,0.75
0.013636363636363636,9.0,264.0,0.0,1,137.0,0.875
0.031818181818181815,18.0,305.0,0.0,1,398.0,0.75
0.00909090909090909,18.0,325.0,0.0,1,219.0,0.875
0.011363636363636364,6.0,235.0,0.0,1,120.0,0.875
0.1590909090909091,30.0,468.0,1.0,1,779.0,0.875
0.11136363636363636,19.0,1920.0,0.0,1,624.0,0.75
0.06818181818181818,24.0,480.0,0.0,1,389.0,0.875
0.0022727272727272726,5.0,39.0,0.0,1,93.0,1.0
0.12727272727272726,59.0,1178.0,0.0,1,1057.0,0.875
0.038636363636363635,15.0,285.0,0.0,1,457.0,0.875
0.006818181818181818,31.0,281.0,0.0,1,340.0,0.0
0.0,0.0,3.0,0.0,1,302.0,0.875
0.004545454545454545,0.0,1451.0,0.0,1,62.0,0.0
0.04772727272727272,42.0,980.0,0.0,1,858.0,0.75
0.056818181818181816,20.0,370.0,0.0,1,295.0,0.75
0.0022727272727272726,0.0,457.0,0.0,1,21.0,0.875
0.0022727272727272726,35.0,1222.0,0.0,1,348.0,0.875
0.00909090909090909,12.0,92.0,0.0,1,224.0,0.875
0.004545454545454545,10.0,395.0,0.0,1,216.0,0.0
0.00909090909090909,20.0,149.0,0.0,1,505.0,0.875
0.045454545454545456,25.0,331.0,0.0,1,517.0,0.75
0.01818181818181818,13.0,320.0,0.0,1,206.0,0.875
0.024999999999999998,23.0,368.0,0.0,1,473.0,1.0
0.015909090909090907,25.0,997.0,0.0,1,321.0,0.875
0.18409090909090908,79.0,477.0,1.0,1,1478.0,0.75
0.2409090909090909,97.0,399.0,0.0,1,1387.0,0.75
0.09772727272727272,68.0,426.0,0.0,1,890.0,0.875
0.0022727272727272726,3.0,41.0,0.0,1,410.0,0.875
0.01818181818181818,25.0,245.0,0.0,1,477.0,0.0
0.0,0.0,2377.0,0.0,1,2.0,0.0
0.0022727272727272726,0.0,4.0,0.0,1,176.0,1.0
0.09318181818181817,20.0,1307.0,0.0,1,484.0,0.875
0.04090909090909091,33.0,116.0,0.0,1,490.0,0.0
0.00909090909090909,9.0,301.0,0.0,1,218.0,0.875
0.00909090909090909,7.0,271.0,0.0,1,181.0,0.875
0.024999999999999998,22.0,474.0,0.0,1,282.0,0.875
0.0022727272727272726,0.0,12.0,0.0,0,262.0,1.0
0.22727272727272727,28.0,3428.0,0.0,1,1171.0,0.75
0.04318181818181818,9.0,216.0,0.0,1,221.0,0.875
0.006818181818181818,15.0,80.0,0.0,1,490.0,0.0
0.020454545454545454,20.0,660.0,0.0,1,425.0,0.875
0.02727272727272727,23.0,489.0,0.0,1,277.0,1.0
0.05227272727272727,13.0,1196.0,0.0,1,760.0,1.0
0.00909090909090909,2.0,872.0,0.0,1,54.0,0.0
0.03636363636363636,49.0,436.0,0.0,1,655.0,0.875
0.013636363636363636,42.0,1264.0,0.0,1,418.0,0.0
0.004545454545454545,12.0,130.0,0.0,1,146.0,0.625
0.34545454545454546,68.0,2546.0,0.0,1,1436.0,0.875
0.013636363636363636,18.0,389.0,0.0,1,261.0,0.25
0.1318181818181818,10.0,2020.0,1.0,1,517.0,0.5
0.0022727272727272726,1.0,5.0,0.0,1,236.0,0.625
0.0,0.0,26.0,0.0,1,6.0,0.75
0.20454545454545453,44.0,1288.0,0.0,1,845.0,0.875
0.1477272727272727,25.0,3173.0,0.0,1,908.0,0.875
0.09545454545454544,46.0,2482.0,0.0,1,759.0,0.75
0.00909090909090909,11.0,71.0,0.0,1,261.0,0.5
0.029545454545454545,26.0,481.0,0.0,1,407.0,1.0
0.015909090909090907,4.0,266.0,0.0,1,313.0,0.875
0.08863636363636364,39.0,562.0,0.0,1,555.0,0.875
0.07045454545454545,7.0,479.0,0.0,1,227.0,0.875
0.004545454545454545,6.0,4.0,0.0,1,170.0,1.0
0.17954545454545454,135.0,1645.0,1.0,1,1750.0,0.75
0.13636363636363635,18.0,1128.0,0.0,1,492.0,0.875
0.013636363636363636,11.0,101.0,0.0,1,318.0,0.875
0.006818181818181818,3.0,81.0,0.0,1,41.0,0.0
0.020454545454545454,53.0,82.0,0.0,1,706.0,0.75
0.13636363636363635,97.0,495.0,0.0,1,1245.0,0.875
0.0,0.0,3.0,0.0,0,140.0,0.0
0.06818181818181818,25.0,2161.0,0.0,1,511.0,0.875
0.006818181818181818,16.0,35.0,0.0,1,226.0,0.625
0.0022727272727272726,0.0,584.0,0.0,1,57.0,1.0
0.006818181818181818,20.0,55.0,0.0,1,259.0,1.0
0.031818181818181815,18.0,255.0,0.0,1,285.0,1.0
0.011363636363636364,11.0,1028.0,0.0,1,161.0,0.5
0.011363636363636364,17.0,69.0,0.0,1,517.0,0.875
0.04318181818181818,22.0,415.0,0.0,1,289.0,0.625
0.0,5.0,7.0,0.0,0,125.0,0.0
0.01818181818181818,15.0,552.0,0.0,1,280.0,0.375
0.015909090909090907,7.0,351.0,0.0,1,181.0,0.875
0.022727272727272728,11.0,72.0,0.0,1,315.0,0.875
0.011363636363636364,14.0,89.0,0.0,1,468.0,0.875
0.006818181818181818,15.0,34.0,0.0,1,232.0,0.875
0.13636363636363635,95.0,472.0,0.0,1,1214.0,0.75
0.0022727272727272726,0.0,3.0,0.0,1,45.0,0.875
0.03409090909090909,42.0,480.0,0.0,1,660.0,0.875
0.0659090909090909,40.0,333.0,1.0,1,631.0,0.875
0.020454545454545454,5.0,1676.0,0.0,1,376.0,0.75
0.004545454545454545,2.0,142.0,0.0,1,117.0,0.625
0.013636363636363636,50.0,314.0,0.0,1,563.0,0.75
0.0022727272727272726,0.0,1.0,0.0,1,60.0,0.875
0.0022727272727272726,18.0,180.0,0.0,1,169.0,0.875
0.05454545454545454,36.0,712.0,0.0,1,452.0,1.0
0.0022727272727272726,0.0,4.0,0.0,1,103.0,0.875
0.01818181818181818,16.0,285.0,0.0,1,419.0,0.625
0.0,0.0,5.0,0.0,0,119.0,1.0
0.013636363636363636,22.0,273.0,0.0,1,537.0,0.0
0.049999999999999996,38.0,1835.0,0.0,1,493.0,1.0
0.011363636363636364,4.0,90.0,0.0,1,52.0,0.0
0.011363636363636364,19.0,62.0,0.0,1,276.0,0.875
0.11818181818181818,50.0,959.0,0.0,1,698.0,0.75
0.022727272727272728,18.0,321.0,0.0,1,274.0,0.875
0.011363636363636364,5.0,232.0,0.0,1,136.0,0.75
0.06363636363636363,28.0,680.0,0.0,1,447.0,0.875
0.004545454545454545,2.0,57.0,0.0,1,35.0,0.75
0.006818181818181818,6.0,337.0,0.0,1,249.0,0.875
0.03409090909090909,36.0,602.0,0.0,1,431.0,0.75
0.038636363636363635,16.0,458.0,0.0,1,295.0,0.75
0.04772727272727272,22.0,782.0,0.0,1,539.0,0.75
0.00909090909090909,4.0,534.0,0.0,1,78.0,0.875
0.006818181818181818,1.0,4.0,0.0,1,296.0,0.875
0.03636363636363636,4.0,323.0,0.0,1,252.0,0.875
0.0,0.0,2.0,0.0,0,209.0,1.0
0.0,,2.0,0.0,0,134.0,0.0
0.02727272727272727,44.0,100.0,0.0,1,701.0,0.875
0.038636363636363635,20.0,615.0,1.0,1,336.0,0.875
0.006818181818181818,18.0,14.0,0.0,1,244.0,0.875
0.09545454545454544,25.0,114.0,0.0,1,444.0,0.75
0.015909090909090907,9.0,191.0,0.0,1,253.0,0.875
0.07954545454545454,17.0,730.0,0.0,1,371.0,0.875
0.0,0.0,1.0,0.0,0,228.0,0.0
0.06136363636363636,35.0,717.0,0.0,1,708.0,0.875
0.022727272727272728,4.0,129.0,0.0,1,180.0,0.75
0.038636363636363635,10.0,676.0,0.0,1,428.0,0.0
0.038636363636363635,5.0,703.0,0.0,1,144.0,0.875
0.00909090909090909,24.0,202.0,0.0,1,302.0,0.375
0.00909090909090909,5.0,238.0,0.0,1,193.0,0.875
0.0022727272727272726,10.0,52.0,0.0,1,123.0,0.0
0.011363636363636364,14.0,134.0,0.0,1,333.0,0.0
0.05227272727272727,4.0,18.0,0.0,1,446.0,0.625
0.0,0.0,2391.0,0.0,1,0.0,0.0
0.00909090909090909,15.0,590.0,0.0,1,178.0,0.0
0.029545454545454545,24.0,272.0,0.0,1,275.0,0.875
0.17045454545454544,64.0,286.0,0.0,1,918.0,0.875
0.02727272727272727,7.0,136.0,0.0,1,144.0,0.0
0.02727272727272727,20.0,577.0,0.0,1,311.0,1.0
0.004545454545454545,7.0,303.0,0.0,1,141.0,0.875
0.013636363636363636,37.0,166.0,0.0,1,552.0,0.875
0.013636363636363636,1.0,30.0,0.0,1,36.0,1.0
0.12045454545454545,125.0,2006.0,1.0,1,1455.0,1.0
0.07272727272727272,66.0,352.0,0.0,1,779.0,0.625
0.16818181818181818,82.0,424.0,0.0,1,1377.0,0.75
0.038636363636363635,17.0,317.0,0.0,1,251.0,0.875
0.006818181818181818,5.0,98.0,0.0,1,64.0,0.75
0.18409090909090908,47.0,3341.0,0.0,1,876.0,0.875
0.1659090909090909,75.0,2128.0,1.0,1,1033.0,1.0
0.004545454545454545,0.0,4.0,0.0,1,444.0,0.875
0.05909090909090909,9.0,407.0,1.0,1,258.0,0.875
0.004545454545454545,15.0,26.0,0.0,1,180.0,1.0
0.029545454545454545,12.0,911.0,0.0,1,214.0,0.875
0.00909090909090909,1.0,699.0,0.0,1,45.0,0.625
0.0,0.0,9.0,0.0,0,144.0,0.75
0.23863636363636362,22.0,1640.0,1.0,1,765.0,0.75
0.22272727272727272,19.0,1403.0,0.0,1,873.0,0.875
0.006818181818181818,2.0,41.0,0.0,1,123.0,0.25
0.045454545454545456,81.0,1363.0,0.0,1,829.0,0.875
0.0022727272727272726,0.0,2.0,0.0,1,80.0,0.75
0.1590909090909091,88.0,199.0,1.0,1,1207.0,0.75
0.004545454545454545,5.0,75.0,0.0,1,206.0,0.75
0.015909090909090907,30.0,159.0,0.0,1,493.0,1.0
0.004545454545454545,18.0,87.0,0.0,1,303.0,0.0
0.0022727272727272726,3.0,36.0,0.0,1,42.0,0.875
0.08409090909090909,17.0,443.0,0.0,1,428.0,0.875
0.0022727272727272726,17.0,124.0,0.0,1,167.0,0.75
0.031818181818181815,20.0,358.0,0.0,1,259.0,0.875
0.004545454545454545,2.0,38.0,0.0,1,44.0,1.0
0.08636363636363636,26.0,1348.0,0.0,1,486.0,0.75
0.006818181818181818,1.0,739.0,0.0,1,175.0,0.75
0.056818181818181816,32.0,881.0,0.0,1,465.0,0.75
0.031818181818181815,32.0,80.0,0.0,1,639.0,0.75
0.0022727272727272726,0.0,4.0,0.0,1,326.0,0.875
0.04318181818181818,21.0,797.0,0.0,1,504.0,0.875
0.06818181818181818,13.0,1797.0,0.0,1,502.0,0.625
0.013636363636363636,27.0,158.0,0.0,1,449.0,0.75
0.15,11.0,1564.0,0.0,1,484.0,0.875
0.0,4.0,2.0,0.0,0,145.0,0.625
0.15454545454545454,42.0,996.0,0.0,1,1155.0,0.75
0.004545454545454545,18.0,442.0,0.0,1,182.0,0.75
0.00909090909090909,22.0,317.0,0.0,1,383.0,0.75
0.006818181818181818,15.0,34.0,0.0,1,185.0,0.875
0.006818181818181818,15.0,111.0,0.0,1,218.0,0.875
0.015909090909090907,33.0,203.0,0.0,1,515.0,0.75
0.049999999999999996,13.0,180.0,0.0,1,335.0,0.0
0.03409090909090909,72.0,485.0,0.0,1,1031.0,1.0
0.004545454545454545,0.0,9.0,0.0,1,226.0,0.875
0.06818181818181818,16.0,474.0,0.0,1,522.0,0.625
0.02727272727272727,31.0,339.0,0.0,1,357.0,0.875
0.08409090909090909,30.0,1112.0,1.0,1,513.0,0.75
0.10909090909090909,35.0,703.0,1.0,1,548.0,0.875
0.07045454545454545,18.0,95.0,0.0,1,296.0,0.75
0.02727272727272727,10.0,98.0,0.0,1,227.0,0.875
0.06818181818181818,56.0,978.0,0.0,1,930.0,0.875
0.05454545454545454,35.0,965.0,0.0,1,494.0,0.875
0.011363636363636364,3.0,72.0,1.0,1,59.0,1.0
0.00909090909090909,24.0,101.0,0.0,1,362.0,0.75
0.03636363636363636,42.0,12.0,0.0,1,442.0,0.75
0.10909090909090909,53.0,1763.0,0.0,1,813.0,0.875
0.024999999999999998,1.0,561.0,0.0,1,398.0,0.0
0.006818181818181818,22.0,12.0,0.0,1,247.0,0.0
0.075,30.0,777.0,0.0,1,744.0,0.875
0.006818181818181818,13.0,33.0,0.0,1,240.0,1.0
0.015909090909090907,23.0,250.0,0.0,1,570.0,0.875
0.04090909090909091,21.0,117.0,0.0,1,294.0,0.875
0.00909090909090909,1.0,5.0,0.0,1,267.0,1.0
0.0022727272727272726,7.0,151.0,0.0,1,107.0,0.5
0.08409090909090909,49.0,1228.0,0.0,1,1029.0,0.625
0.01818181818181818,10.0,543.0,0.0,1,241.0,0.875
0.045454545454545456,47.0,47.0,0.0,1,553.0,1.0
0.0022727272727272726,6.0,4.0,0.0,1,134.0,0.875
0.08863636363636364,41.0,2599.0,0.0,1,2094.0,0.75
0.004545454545454545,27.0,9.0,0.0,1,287.0,1.0
0.029545454545454545,14.0,63.0,0.0,1,383.0,0.875
0.0,0.0,4.0,0.0,1,15.0,0.75
0.01818181818181818,73.0,74.0,0.0,1,860.0,0.875
0.024999999999999998,42.0,331.0,0.0,1,762.0,0.875
0.11363636363636363,31.0,2322.0,1.0,1,1149.0,0.875
0.056818181818181816,24.0,1826.0,0.0,1,523.0,0.75
0.022727272727272728,21.0,879.0,0.0,1,313.0,0.75
0.03409090909090909,20.0,1384.0,0.0,1,451.0,0.75
0.004545454545454545,1.0,4.0,0.0,1,108.0,0.875
0.12045454545454545,55.0,1123.0,1.0,1,801.0,0.875
0.006818181818181818,17.0,434.0,0.0,1,193.0,0.75
0.08636363636363636,39.0,195.0,0.0,1,573.0,0.875
0.05227272727272727,8.0,649.0,0.0,1,261.0,0.75
0.0,0.0,3.0,0.0,0,119.0,0.0
0.006818181818181818,7.0,90.0,0.0,1,92.0,0.75
0.01818181818181818,11.0,418.0,0.0,1,154.0,1.0
0.08636363636363636,12.0,138.0,0.0,1,278.0,0.75
0.015909090909090907,3.0,2303.0,0.0,1,130.0,1.0
0.022727272727272728,5.0,352.0,0.0,1,169.0,0.625
0.13863636363636364,90.0,916.0,0.0,1,1099.0,0.875
0.013636363636363636,35.0,589.0,0.0,1,375.0,0.75
0.08636363636363636,37.0,1357.0,0.0,1,833.0,0.75
0.16363636363636364,64.0,911.0,0.0,1,907.0,0.625
0.006818181818181818,7.0,180.0,0.0,1,78.0,0.875
0.10909090909090909,28.0,998.0,0.0,1,466.0,0.875
0.01818181818181818,13.0,139.0,0.0,1,236.0,0.875
0.12045454545454545,156.0,209.0,0.0,1,1702.0,0.875
0.04090909090909091,16.0,389.0,0.0,1,249.0,0.75
0.020454545454545454,30.0,167.0,0.0,1,630.0,0.25
0.015909090909090907,38.0,42.0,0.0,1,605.0,0.875
0.03636363636363636,7.0,46.0,0.0,1,294.0,0.875
0.004545454545454545,10.0,78.0,0.0,1,183.0,0.875
0.02727272727272727,12.0,654.0,0.0,1,292.0,0.75
0.0659090909090909,10.0,2141.0,0.0,1,296.0,0.75
0.022727272727272728,13.0,252.0,0.0,1,163.0,0.75
0.0022727272727272726,2.0,119.0,0.0,1,87.0,0.75
0.004545454545454545,7.0,13.0,0.0,1,85.0,1.0
0.03409090909090909,20.0,803.0,0.0,1,357.0,1.0
0.03636363636363636,16.0,571.0,0.0,1,385.0,1.0
0.07272727272727272,50.0,1425.0,1.0,1,771.0,0.75
0.029545454545454545,70.0,486.0,0.0,1,1032.0,0.75
0.13636363636363635,63.0,2203.0,1.0,1,961.0,0.625
0.022727272727272728,5.0,85.0,0.0,1,257.0,0.75
0.013636363636363636,10.0,105.0,0.0,1,194.0,0.75
0.08409090909090909,14.0,106.0,0.0,1,618.0,0.75
0.0022727272727272726,13.0,330.0,0.0,1,158.0,1.0
0.004545454545454545,2.0,14.0,0.0,1,124.0,0.5
0.004545454545454545,45.0,461.0,0.0,1,426.0,0.875
0.015909090909090907,20.0,289.0,0.0,1,379.0,0.75
0.01818181818181818,65.0,692.0,0.0,1,619.0,0.875
