,oos,atc,latency,trf_avg,perfect_order,GMV_cur,retention
0,0.0681818181818181,7.0,559.0,0.0,1,426.0,0.5
1,0.0409090909090909,23.0,1439.0,0.0,1,403.0,0.875
2,0.0136363636363636,7.0,165.0,0.0,1,165.0,0.75
3,0.0454545454545454,32.0,452.0,0.0,1,547.0,0.625
4,0.0431818181818181,79.0,1042.0,0.0,1,948.0,0.875
5,0.0159090909090909,10.0,1272.0,1.0,1,170.0,0.875
6,0.0522727272727272,41.0,1696.0,0.0,1,602.0,0.75
7,0.009090909090909,5.0,30.0,0.0,1,256.0,0.75
8,0.0272727272727272,48.0,439.0,0.0,1,766.0,0.875
9,0.0249999999999999,12.0,176.0,0.0,1,174.0,0.875
10,0.009090909090909,3.0,1394.0,0.0,1,134.0,0.625
11,0.0113636363636363,31.0,977.0,0.0,1,382.0,0.875
12,0.009090909090909,5.0,160.0,0.0,1,146.0,0.375
13,0.1340909090909091,68.0,1027.0,0.0,1,890.0,0.875
14,0.0113636363636363,7.0,344.0,0.0,1,107.0,1.0
15,0.0227272727272727,33.0,383.0,0.0,1,421.0,1.0
16,0.0249999999999999,19.0,423.0,0.0,1,345.0,0.875
17,0.0068181818181818,30.0,206.0,0.0,1,279.0,0.75
18,0.0022727272727272,7.0,103.0,0.0,1,95.0,0.0
19,0.0136363636363636,20.0,250.0,0.0,1,215.0,0.75
20,0.0,0.0,0.0,0.0,1,14.0,0.5
21,0.0136363636363636,19.0,79.0,0.0,1,351.0,0.875
22,0.0113636363636363,5.0,226.0,0.0,1,311.0,0.875
23,0.0159090909090909,18.0,604.0,0.0,1,376.0,0.875
24,0.0227272727272727,13.0,765.0,0.0,1,185.0,0.625
25,0.0886363636363636,44.0,1248.0,0.0,1,625.0,0.75
26,0.009090909090909,10.0,329.0,0.0,1,107.0,0.875
27,0.0999999999999999,16.0,413.0,0.0,1,336.0,0.875
28,0.0068181818181818,6.0,208.0,0.0,1,145.0,0.5
29,0.0113636363636363,35.0,100.0,0.0,1,483.0,0.875
30,0.0999999999999999,31.0,181.0,0.0,1,634.0,0.875
31,0.0045454545454545,0.0,881.0,0.0,1,90.0,0.875
32,0.0431818181818181,8.0,815.0,0.0,1,202.0,0.75
33,0.0318181818181818,21.0,174.0,0.0,1,338.0,0.875
34,0.0068181818181818,1.0,4.0,0.0,1,191.0,0.875
35,0.0181818181818181,12.0,508.0,0.0,1,166.0,0.625
36,0.0136363636363636,13.0,242.0,0.0,1,275.0,0.75
37,0.2022727272727272,87.0,583.0,0.0,1,1203.0,1.0
38,0.009090909090909,7.0,148.0,0.0,1,266.0,0.75
39,0.0863636363636363,70.0,1413.0,1.0,1,904.0,0.875
40,0.009090909090909,10.0,211.0,0.0,1,223.0,0.875
41,0.0045454545454545,3.0,697.0,0.0,1,194.0,0.75
42,0.0113636363636363,7.0,116.0,0.0,1,177.0,0.75
43,0.0045454545454545,6.0,60.0,0.0,1,70.0,0.75
44,0.0136363636363636,32.0,112.0,0.0,1,368.0,0.875
45,0.0159090909090909,15.0,565.0,0.0,1,293.0,1.0
46,0.0181818181818181,19.0,694.0,0.0,1,523.0,0.0
47,0.009090909090909,7.0,89.0,0.0,1,252.0,0.75
48,0.0477272727272727,12.0,340.0,0.0,1,224.0,0.625
49,0.0,20.0,155.0,0.0,1,185.0,0.75
50,0.0204545454545454,59.0,148.0,0.0,1,830.0,0.875
51,0.0159090909090909,5.0,469.0,0.0,1,195.0,0.0
52,0.0477272727272727,42.0,637.0,0.0,1,684.0,0.875
53,0.0886363636363636,37.0,907.0,1.0,1,641.0,0.875
54,0.0181818181818181,36.0,231.0,0.0,1,538.0,0.75
55,0.0159090909090909,24.0,84.0,0.0,1,264.0,0.75
56,0.0431818181818181,14.0,599.0,0.0,1,365.0,0.75
57,0.0204545454545454,56.0,569.0,0.0,1,926.0,0.875
58,0.0022727272727272,0.0,364.0,0.0,1,26.0,0.625
59,0.0045454545454545,7.0,9.0,0.0,1,230.0,0.75
60,0.0068181818181818,8.0,51.0,0.0,1,157.0,0.875
61,0.1227272727272727,73.0,220.0,0.0,1,1172.0,0.875
62,0.0136363636363636,12.0,199.0,0.0,1,298.0,0.875
63,0.0818181818181818,57.0,909.0,0.0,1,682.0,0.875
64,0.0159090909090909,18.0,20.0,0.0,1,517.0,1.0
65,0.1022727272727272,54.0,1797.0,1.0,1,856.0,0.875
66,0.109090909090909,28.0,1038.0,0.0,1,599.0,0.875
67,0.1431818181818182,77.0,311.0,0.0,1,1143.0,0.0
68,0.009090909090909,11.0,146.0,0.0,1,129.0,0.875
69,0.0818181818181818,37.0,106.0,0.0,1,571.0,0.875
70,0.1022727272727272,17.0,826.0,0.0,1,508.0,0.875
71,0.0045454545454545,3.0,603.0,0.0,1,62.0,0.75
72,0.209090909090909,70.0,1226.0,0.0,1,1118.0,0.625
73,0.0,34.0,302.0,0.0,1,306.0,0.0
74,0.0113636363636363,8.0,77.0,0.0,1,209.0,0.875
75,0.0499999999999999,52.0,324.0,1.0,1,645.0,0.625
76,0.0068181818181818,9.0,46.0,0.0,1,126.0,0.625
77,0.0045454545454545,8.0,91.0,0.0,1,133.0,0.875
78,0.0431818181818181,7.0,635.0,0.0,1,285.0,0.875
79,0.0068181818181818,25.0,89.0,0.0,1,310.0,0.875
80,0.0068181818181818,10.0,73.0,0.0,1,248.0,0.625
81,0.0113636363636363,10.0,185.0,0.0,1,247.0,1.0
82,0.009090909090909,11.0,210.0,0.0,1,201.0,0.75
83,0.0318181818181818,25.0,1237.0,0.0,1,519.0,1.0
84,0.0249999999999999,73.0,150.0,0.0,1,1076.0,0.75
85,0.034090909090909,18.0,515.0,0.0,1,338.0,0.875
86,0.0022727272727272,0.0,1430.0,0.0,1,298.0,0.875
87,0.0295454545454545,18.0,587.0,0.0,1,280.0,0.625
88,0.0022727272727272,0.0,6.0,0.0,1,171.0,0.75
89,0.0022727272727272,0.0,26.0,0.0,0,230.0,1.0
90,0.0477272727272727,60.0,1541.0,0.0,1,959.0,0.75
91,0.0022727272727272,0.0,2.0,0.0,1,129.0,0.875
92,0.0,0.0,0.0,0.0,0,107.0,0.5
93,0.0068181818181818,1.0,339.0,0.0,1,86.0,0.75
94,0.125,36.0,333.0,0.0,1,679.0,0.75
95,0.0045454545454545,7.0,12.0,0.0,1,112.0,0.0
96,0.0113636363636363,7.0,605.0,0.0,1,123.0,0.75
97,0.0045454545454545,28.0,5.0,0.0,1,273.0,0.0
98,0.0068181818181818,16.0,99.0,0.0,1,234.0,1.0
99,0.0477272727272727,28.0,1130.0,0.0,1,724.0,0.875
100,0.0386363636363636,58.0,1115.0,0.0,1,748.0,0.875
101,0.0363636363636363,23.0,656.0,0.0,1,323.0,0.875
102,0.0227272727272727,22.0,533.0,0.0,1,451.0,0.5
103,0.0295454545454545,19.0,388.0,0.0,1,235.0,1.0
104,0.0272727272727272,16.0,374.0,0.0,1,240.0,0.75
105,0.009090909090909,12.0,199.0,0.0,1,288.0,0.75
106,0.0045454545454545,1.0,54.0,0.0,1,23.0,0.0
107,0.0,15.0,188.0,0.0,1,148.0,0.75
108,0.0045454545454545,14.0,9.0,0.0,1,171.0,0.75
109,0.009090909090909,2.0,872.0,0.0,1,54.0,0.0
110,0.0454545454545454,20.0,1763.0,0.0,1,439.0,0.75
111,0.0068181818181818,4.0,113.0,0.0,1,50.0,0.875
112,0.0,0.0,8.0,0.0,0,214.0,0.625
113,0.0045454545454545,4.0,66.0,0.0,1,67.0,0.75
114,0.2681818181818182,21.0,483.0,0.0,1,746.0,0.875
115,0.0363636363636363,22.0,930.0,0.0,1,354.0,0.875
116,0.0363636363636363,31.0,488.0,0.0,1,352.0,0.625
117,0.0159090909090909,39.0,209.0,0.0,1,658.0,0.75
118,0.0204545454545454,11.0,184.0,0.0,1,140.0,0.875
119,0.0204545454545454,28.0,408.0,0.0,1,426.0,0.875
120,0.0113636363636363,37.0,310.0,0.0,1,414.0,0.875
121,0.009090909090909,10.0,110.0,0.0,1,267.0,0.75
122,0.0636363636363636,52.0,292.0,0.0,1,629.0,0.875
123,0.0,68.0,124.0,0.0,1,614.0,0.75
124,0.0022727272727272,2.0,203.0,0.0,1,199.0,1.0
125,0.0227272727272727,55.0,225.0,0.0,1,647.0,0.875
126,0.0681818181818181,43.0,1230.0,0.0,1,606.0,0.75
127,0.0318181818181818,66.0,767.0,0.0,1,954.0,1.0
128,0.009090909090909,19.0,232.0,0.0,1,475.0,0.875
129,0.009090909090909,9.0,17.0,0.0,1,232.0,0.75
130,0.0045454545454545,4.0,81.0,0.0,1,97.0,0.875
131,0.0249999999999999,11.0,22.0,1.0,1,148.0,0.875
132,0.0068181818181818,3.0,119.0,0.0,1,46.0,0.875
133,0.0363636363636363,19.0,590.0,0.0,1,374.0,0.0
134,0.2272727272727272,38.0,800.0,1.0,1,940.0,0.75
135,0.0204545454545454,21.0,226.0,0.0,1,237.0,0.875
136,0.0113636363636363,11.0,31.0,0.0,1,174.0,0.875
137,0.0068181818181818,23.0,206.0,0.0,1,251.0,0.875
138,0.009090909090909,18.0,87.0,0.0,1,330.0,0.875
139,0.0522727272727272,19.0,971.0,0.0,1,473.0,0.875
140,0.0045454545454545,9.0,109.0,0.0,1,132.0,1.0
141,0.0113636363636363,14.0,306.0,0.0,1,289.0,0.875
142,0.0022727272727272,8.0,4.0,0.0,1,103.0,1.0
143,0.0249999999999999,4.0,1233.0,0.0,1,405.0,0.75
144,0.0931818181818181,60.0,1146.0,1.0,1,745.0,0.875
145,0.1931818181818181,34.0,723.0,0.0,1,689.0,0.75
146,0.0113636363636363,30.0,74.0,0.0,1,437.0,0.875
147,0.0045454545454545,69.0,1480.0,0.0,1,659.0,0.75
148,0.1204545454545454,60.0,1557.0,0.0,1,1053.0,0.875
149,0.0954545454545454,26.0,485.0,0.0,1,724.0,0.875
150,0.0045454545454545,18.0,17.0,0.0,1,228.0,1.0
151,0.0022727272727272,0.0,11.0,0.0,0,215.0,1.0
152,0.009090909090909,19.0,213.0,0.0,1,462.0,0.875
153,0.0068181818181818,23.0,113.0,0.0,1,260.0,0.875
154,0.0795454545454545,60.0,191.0,0.0,1,776.0,0.875
155,0.0022727272727272,38.0,643.0,0.0,1,348.0,0.0
156,0.1272727272727272,70.0,1632.0,0.0,1,1117.0,1.0
157,0.0181818181818181,24.0,179.0,0.0,1,280.0,0.0
158,0.0454545454545454,30.0,586.0,0.0,1,468.0,0.875
159,0.034090909090909,30.0,618.0,0.0,1,514.0,0.875
160,0.1045454545454545,25.0,127.0,0.0,1,417.0,0.875
161,0.0181818181818181,26.0,202.0,0.0,1,303.0,0.625
162,0.0068181818181818,2.0,21.0,0.0,1,138.0,0.0
163,0.0181818181818181,34.0,174.0,0.0,1,553.0,0.875
164,0.0431818181818181,29.0,136.0,0.0,1,454.0,0.75
165,0.009090909090909,20.0,19.0,0.0,1,311.0,0.625
166,0.0318181818181818,21.0,864.0,0.0,1,495.0,0.75
167,0.0272727272727272,12.0,450.0,0.0,1,264.0,0.5
168,0.0045454545454545,5.0,97.0,0.0,1,66.0,0.75
169,0.0045454545454545,2.0,792.0,0.0,1,279.0,1.0
170,0.0181818181818181,5.0,24.0,0.0,1,82.0,1.0
171,0.0863636363636363,10.0,222.0,0.0,1,318.0,0.875
172,0.0045454545454545,1.0,2.0,0.0,0,140.0,0.875
173,0.0159090909090909,15.0,141.0,0.0,1,277.0,0.625
174,0.0363636363636363,15.0,418.0,0.0,1,345.0,0.875
175,0.0045454545454545,1.0,14.0,0.0,1,172.0,0.0
176,0.0613636363636363,26.0,110.0,1.0,1,375.0,0.75
177,0.034090909090909,21.0,637.0,0.0,1,369.0,0.875
178,0.0159090909090909,12.0,80.0,0.0,1,262.0,0.875
179,0.0045454545454545,16.0,74.0,0.0,1,240.0,1.0
180,0.0113636363636363,11.0,116.0,0.0,1,136.0,0.875
181,0.0636363636363636,6.0,272.0,0.0,1,188.0,0.625
182,0.009090909090909,12.0,273.0,0.0,1,273.0,0.75
183,0.0,16.0,234.0,0.0,1,142.0,0.75
184,0.0045454545454545,21.0,396.0,0.0,1,234.0,0.0
185,0.0386363636363636,15.0,405.0,1.0,1,245.0,0.875
186,0.0022727272727272,7.0,8.0,0.0,1,240.0,0.75
187,0.0045454545454545,13.0,30.0,0.0,1,147.0,0.0
188,0.0977272727272727,55.0,1611.0,0.0,1,731.0,0.25
189,0.2681818181818182,42.0,1118.0,0.0,1,966.0,0.875
190,0.0045454545454545,27.0,7.0,0.0,1,313.0,0.0
191,0.3636363636363636,50.0,2975.0,0.0,1,1153.0,0.875
192,0.0477272727272727,33.0,1183.0,0.0,1,640.0,1.0
193,0.0136363636363636,4.0,139.0,0.0,1,352.0,0.625
194,0.075,11.0,123.0,0.0,1,250.0,0.75
195,0.0113636363636363,21.0,150.0,0.0,1,463.0,0.875
196,0.0068181818181818,7.0,89.0,0.0,1,347.0,1.0
197,0.0272727272727272,26.0,693.0,0.0,1,333.0,0.875
198,0.0659090909090909,45.0,1251.0,0.0,1,695.0,0.75
199,0.0272727272727272,22.0,1050.0,0.0,1,411.0,0.0
200,0.0045454545454545,1.0,217.0,0.0,1,73.0,0.875
201,0.0068181818181818,36.0,37.0,0.0,1,354.0,0.625
202,0.0204545454545454,17.0,160.0,0.0,1,219.0,0.875
203,0.0636363636363636,10.0,2397.0,0.0,1,225.0,1.0
204,0.0181818181818181,3.0,486.0,0.0,1,200.0,0.875
205,0.0136363636363636,5.0,129.0,0.0,1,213.0,0.875
206,0.009090909090909,6.0,4.0,0.0,1,280.0,0.75
207,0.0227272727272727,3.0,15.0,0.0,1,272.0,0.875
208,0.0113636363636363,7.0,435.0,0.0,1,386.0,1.0
209,0.0613636363636363,43.0,2708.0,0.0,1,731.0,0.0
210,0.0113636363636363,7.0,3.0,0.0,1,173.0,1.0
211,0.1295454545454545,53.0,284.0,1.0,1,906.0,0.875
212,0.0045454545454545,6.0,146.0,0.0,1,84.0,1.0
213,0.009090909090909,15.0,89.0,0.0,1,254.0,0.75
214,0.1022727272727272,26.0,1006.0,0.0,1,787.0,0.75
215,0.0431818181818181,16.0,172.0,0.0,1,228.0,0.75
216,0.009090909090909,0.0,119.0,0.0,1,179.0,0.875
217,0.0727272727272727,40.0,779.0,0.0,1,593.0,0.0
218,0.1272727272727272,28.0,865.0,0.0,1,885.0,0.875
219,0.1022727272727272,2.0,1301.0,0.0,1,209.0,0.875
220,0.2477272727272727,235.0,1000.0,1.0,1,2894.0,0.875
221,0.0204545454545454,18.0,305.0,0.0,1,234.0,0.875
222,0.009090909090909,20.0,23.0,0.0,1,331.0,1.0
223,,,0.0,0.0,1,0.0,0.75
224,0.1136363636363636,75.0,380.0,0.0,1,944.0,1.0
225,0.0045454545454545,1.0,75.0,0.0,1,22.0,0.0
226,0.0,15.0,172.0,0.0,1,143.0,0.0
227,0.0681818181818181,12.0,976.0,0.0,1,412.0,0.75
228,0.009090909090909,14.0,15.0,0.0,1,282.0,0.75
229,0.0204545454545454,3.0,1528.0,0.0,1,145.0,0.75
230,0.2386363636363636,114.0,1730.0,0.0,1,1630.0,0.625
231,0.0272727272727272,19.0,656.0,0.0,1,392.0,0.625
232,0.0227272727272727,23.0,202.0,0.0,1,500.0,0.75
233,0.1772727272727272,48.0,675.0,0.0,1,939.0,0.625
234,0.0022727272727272,6.0,14.0,0.0,0,78.0,0.0
235,0.0068181818181818,12.0,15.0,0.0,1,159.0,0.75
236,0.0636363636363636,27.0,133.0,1.0,1,489.0,0.875
237,0.009090909090909,4.0,90.0,0.0,1,190.0,0.0
238,0.0068181818181818,7.0,95.0,0.0,1,213.0,0.75
239,0.4318181818181818,71.0,2993.0,0.0,1,1587.0,0.875
240,0.0227272727272727,12.0,52.0,0.0,1,199.0,0.875
241,0.0045454545454545,1.0,153.0,0.0,1,162.0,0.75
242,0.0136363636363636,12.0,186.0,0.0,1,199.0,0.625
243,0.0181818181818181,1.0,408.0,0.0,1,82.0,0.625
244,0.0477272727272727,25.0,576.0,0.0,1,420.0,0.875
245,0.0704545454545454,88.0,270.0,0.0,1,1370.0,0.75
246,0.0022727272727272,0.0,483.0,0.0,1,20.0,0.875
247,0.009090909090909,4.0,92.0,0.0,1,54.0,0.625
248,0.0,8.0,46.0,0.0,1,203.0,0.0
249,0.1522727272727272,50.0,1911.0,0.0,1,948.0,0.875
250,0.0181818181818181,59.0,252.0,0.0,1,730.0,0.75
251,0.0113636363636363,15.0,41.0,0.0,1,223.0,0.625
252,0.009090909090909,16.0,33.0,0.0,1,209.0,0.875
253,0.0022727272727272,2.0,5.0,0.0,1,51.0,0.75
254,0.0931818181818181,31.0,653.0,0.0,1,516.0,0.625
255,0.0954545454545454,76.0,263.0,0.0,1,1007.0,0.875
256,0.1204545454545454,55.0,1509.0,0.0,1,727.0,0.875
257,0.0045454545454545,2.0,40.0,0.0,1,102.0,0.875
258,0.0204545454545454,28.0,44.0,0.0,1,352.0,0.75
259,0.0181818181818181,19.0,215.0,0.0,1,381.0,0.75
260,0.0,0.0,1.0,0.0,1,101.0,0.0
261,0.0068181818181818,0.0,393.0,0.0,1,176.0,0.5
262,0.0113636363636363,17.0,129.0,0.0,1,363.0,0.875
263,0.0159090909090909,19.0,280.0,0.0,1,241.0,0.0
264,0.0068181818181818,16.0,626.0,0.0,1,234.0,0.875
265,0.0068181818181818,14.0,179.0,0.0,1,273.0,0.875
266,0.0045454545454545,58.0,35.0,0.0,1,563.0,0.75
267,0.0954545454545454,29.0,847.0,0.0,1,828.0,0.625
268,0.009090909090909,2.0,8.0,0.0,1,122.0,0.75
269,0.0159090909090909,38.0,51.0,0.0,1,509.0,0.75
270,0.1295454545454545,29.0,1534.0,0.0,1,657.0,0.875
271,0.0022727272727272,73.0,937.0,0.0,1,749.0,1.0
272,0.0136363636363636,16.0,53.0,0.0,1,308.0,0.75
273,0.0204545454545454,8.0,114.0,0.0,1,156.0,0.875
274,0.0068181818181818,6.0,244.0,0.0,1,124.0,0.875
275,0.1545454545454545,71.0,1517.0,0.0,1,1165.0,0.75
276,0.0159090909090909,14.0,45.0,0.0,1,313.0,0.625
277,0.0113636363636363,44.0,360.0,0.0,1,410.0,0.875
278,0.0454545454545454,29.0,998.0,0.0,1,414.0,0.875
279,0.0022727272727272,0.0,30.0,0.0,1,14.0,1.0
280,0.1272727272727272,73.0,1690.0,0.0,1,1054.0,0.875
281,0.0,1.0,38.0,0.0,1,21.0,0.75
282,0.0,20.0,147.0,0.0,1,183.0,0.875
283,0.0022727272727272,0.0,624.0,0.0,1,33.0,0.875
284,0.0613636363636363,32.0,738.0,0.0,1,490.0,0.875
285,0.1181818181818181,69.0,3749.0,0.0,1,1064.0,0.875
286,0.0136363636363636,60.0,31.0,0.0,1,623.0,0.875
287,0.0045454545454545,7.0,54.0,0.0,1,261.0,0.75
288,0.0113636363636363,17.0,46.0,0.0,1,445.0,0.875
289,0.1431818181818182,70.0,713.0,0.0,1,1007.0,0.75
290,0.0136363636363636,25.0,60.0,0.0,1,268.0,0.0
291,0.009090909090909,1.0,57.0,0.0,1,29.0,1.0
292,0.0022727272727272,1.0,6.0,0.0,1,175.0,0.0
293,0.009090909090909,19.0,339.0,0.0,1,280.0,1.0
294,0.0045454545454545,1.0,23.0,0.0,1,32.0,0.625
295,0.0931818181818181,23.0,1136.0,0.0,1,494.0,1.0
296,0.0181818181818181,44.0,343.0,0.0,1,860.0,1.0
297,0.0045454545454545,6.0,18.0,0.0,1,229.0,1.0
298,0.009090909090909,17.0,130.0,0.0,1,288.0,0.875
299,0.0022727272727272,9.0,34.0,0.0,1,129.0,0.875
300,0.0068181818181818,15.0,11.0,0.0,1,231.0,0.875
301,0.0,0.0,0.0,0.0,1,245.0,0.0
302,0.0022727272727272,11.0,18.0,0.0,1,140.0,0.875
303,0.0045454545454545,5.0,10.0,0.0,1,80.0,0.875
304,0.1068181818181818,40.0,318.0,0.0,1,593.0,0.875
305,0.0113636363636363,23.0,62.0,0.0,1,259.0,0.875
306,0.0204545454545454,19.0,364.0,0.0,1,430.0,0.625
307,0.0022727272727272,28.0,88.0,0.0,1,395.0,1.0
308,0.0704545454545454,37.0,1018.0,0.0,1,910.0,0.875
309,0.0545454545454545,21.0,104.0,0.0,1,324.0,0.875
310,0.0113636363636363,19.0,73.0,0.0,1,309.0,0.875
311,0.0136363636363636,11.0,65.0,0.0,1,268.0,0.75
312,0.0704545454545454,15.0,536.0,0.0,1,369.0,0.75
313,0.0568181818181818,32.0,1329.0,0.0,1,532.0,0.875
314,0.0045454545454545,4.0,25.0,0.0,1,47.0,0.875
315,0.0022727272727272,7.0,31.0,0.0,1,105.0,0.625
316,0.2704545454545454,31.0,463.0,0.0,1,845.0,0.75
317,0.0113636363636363,12.0,15.0,0.0,1,277.0,0.75
318,0.059090909090909,37.0,955.0,0.0,1,595.0,0.75
319,0.0113636363636363,0.0,7.0,0.0,1,196.0,0.5
320,0.0022727272727272,0.0,2.0,0.0,0,88.0,0.0
321,0.0159090909090909,3.0,8.0,0.0,1,608.0,0.0
322,0.0818181818181818,41.0,143.0,0.0,1,607.0,1.0
323,0.0045454545454545,1.0,130.0,0.0,1,19.0,0.75
324,0.0863636363636363,53.0,1351.0,0.0,1,687.0,1.0
325,0.0727272727272727,20.0,674.0,0.0,1,354.0,0.875
326,0.0136363636363636,13.0,383.0,0.0,1,405.0,1.0
327,0.0159090909090909,25.0,110.0,0.0,1,385.0,0.75
328,0.0022727272727272,0.0,23.0,0.0,1,32.0,1.0
329,0.0113636363636363,4.0,193.0,0.0,1,101.0,0.5
330,0.0159090909090909,15.0,178.0,0.0,1,496.0,0.75
331,0.0113636363636363,17.0,2.0,0.0,1,238.0,0.875
332,0.0249999999999999,27.0,484.0,0.0,1,314.0,1.0
333,0.0022727272727272,11.0,74.0,0.0,1,117.0,0.75
334,0.0113636363636363,8.0,64.0,0.0,1,316.0,0.875
335,0.1227272727272727,72.0,689.0,0.0,1,1010.0,0.875
336,0.009090909090909,11.0,93.0,0.0,1,197.0,0.875
337,0.0159090909090909,23.0,75.0,0.0,1,557.0,0.875
338,0.009090909090909,17.0,54.0,0.0,1,188.0,0.875
339,0.0068181818181818,19.0,261.0,0.0,1,315.0,1.0
340,0.1477272727272727,100.0,348.0,0.0,1,1279.0,0.875
341,0.0068181818181818,6.0,687.0,0.0,1,257.0,1.0
342,0.009090909090909,20.0,31.0,0.0,1,329.0,0.75
343,0.1045454545454545,41.0,859.0,0.0,1,572.0,1.0
344,0.0136363636363636,9.0,143.0,0.0,1,143.0,0.75
345,0.0022727272727272,13.0,64.0,0.0,1,258.0,0.875
346,0.0113636363636363,10.0,53.0,0.0,1,153.0,0.75
347,0.0227272727272727,16.0,619.0,0.0,1,378.0,0.75
348,0.0045454545454545,0.0,6.0,0.0,1,275.0,0.0
349,0.2613636363636363,31.0,231.0,0.0,1,782.0,0.875
350,0.0727272727272727,31.0,1065.0,0.0,1,752.0,0.75
351,0.0113636363636363,11.0,556.0,0.0,1,212.0,0.75
352,0.0045454545454545,9.0,153.0,0.0,1,100.0,0.75
353,0.0659090909090909,38.0,2640.0,0.0,1,651.0,0.875
354,0.0318181818181818,11.0,317.0,0.0,1,324.0,0.75
355,0.0,0.0,10.0,0.0,1,406.0,0.75
356,0.0022727272727272,0.0,20.0,0.0,1,136.0,0.875
357,0.1477272727272727,39.0,411.0,0.0,1,681.0,0.75
358,0.0022727272727272,108.0,10.0,0.0,1,986.0,0.75
359,0.0181818181818181,23.0,1564.0,0.0,1,296.0,0.75
360,0.0045454545454545,26.0,1303.0,0.0,1,337.0,1.0
361,0.0681818181818181,23.0,1302.0,0.0,1,909.0,1.0
362,0.0409090909090909,29.0,865.0,0.0,1,366.0,0.875
363,0.0204545454545454,20.0,8.0,0.0,1,394.0,0.75
364,0.0022727272727272,0.0,7.0,0.0,1,253.0,0.75
365,0.0022727272727272,1.0,342.0,0.0,1,46.0,0.875
366,0.0227272727272727,43.0,218.0,0.0,1,429.0,0.75
367,0.009090909090909,12.0,224.0,0.0,1,229.0,0.875
368,0.0499999999999999,21.0,891.0,0.0,1,371.0,0.625
369,0.0295454545454545,7.0,35.0,0.0,1,299.0,0.5
370,0.0272727272727272,5.0,364.0,0.0,1,116.0,0.875
371,0.0136363636363636,17.0,52.0,0.0,1,221.0,0.875
372,0.0659090909090909,26.0,1117.0,0.0,1,506.0,0.875
373,0.0045454545454545,1.0,26.0,0.0,1,143.0,0.875
374,0.0181818181818181,34.0,552.0,0.0,1,724.0,0.875
375,0.0,0.0,82.0,0.0,0,148.0,1.0
376,0.0409090909090909,33.0,695.0,0.0,1,397.0,1.0
377,0.0113636363636363,31.0,574.0,0.0,1,338.0,0.0
378,0.234090909090909,96.0,1206.0,0.0,1,1454.0,0.875
379,0.0022727272727272,1.0,5.0,0.0,1,68.0,1.0
380,0.0113636363636363,18.0,109.0,0.0,1,648.0,0.875
381,0.109090909090909,61.0,251.0,0.0,1,878.0,0.875
382,0.0045454545454545,12.0,323.0,0.0,1,150.0,0.875
383,0.0204545454545454,9.0,246.0,0.0,1,209.0,0.75
384,0.0636363636363636,24.0,793.0,0.0,1,368.0,0.875
385,0.0681818181818181,39.0,1472.0,0.0,1,732.0,0.875
386,0.0318181818181818,20.0,145.0,0.0,1,240.0,0.75
387,0.1159090909090909,40.0,3291.0,0.0,1,712.0,0.875
388,0.0113636363636363,5.0,314.0,0.0,1,92.0,0.75
389,0.0113636363636363,7.0,24.0,0.0,1,201.0,0.5
390,0.0318181818181818,26.0,148.0,0.0,1,487.0,0.75
391,0.0,0.0,2.0,0.0,1,102.0,0.875
392,0.0886363636363636,25.0,1146.0,0.0,1,654.0,0.75
393,0.0522727272727272,19.0,1505.0,0.0,1,323.0,0.75
394,0.0181818181818181,5.0,937.0,0.0,1,150.0,0.875
395,0.0068181818181818,7.0,97.0,0.0,1,167.0,0.875
396,0.009090909090909,1.0,344.0,0.0,1,50.0,0.875
397,0.0113636363636363,14.0,464.0,0.0,1,205.0,0.75
398,0.0045454545454545,1.0,166.0,1.0,1,45.0,0.875
399,0.0159090909090909,4.0,764.0,0.0,1,288.0,0.875
400,0.109090909090909,35.0,703.0,1.0,1,548.0,0.875
401,0.0545454545454545,21.0,445.0,0.0,1,428.0,1.0
402,0.0704545454545454,22.0,867.0,0.0,1,603.0,1.0
403,0.0568181818181818,27.0,214.0,0.0,1,431.0,1.0
404,0.0136363636363636,48.0,485.0,0.0,1,1015.0,0.625
405,0.0068181818181818,1.0,3194.0,0.0,1,88.0,1.0
406,0.0,0.0,0.0,0.0,0,113.0,0.0
407,0.0931818181818181,33.0,1002.0,1.0,1,525.0,0.875
408,0.1431818181818182,79.0,2236.0,0.0,1,1107.0,0.875
409,0.1431818181818182,81.0,1939.0,0.0,1,1145.0,0.75
410,0.0,1.0,38.0,0.0,1,21.0,0.75
411,0.0136363636363636,10.0,288.0,0.0,1,243.0,0.875
412,0.0045454545454545,1.0,655.0,0.0,1,59.0,0.75
413,0.0045454545454545,12.0,523.0,0.0,1,158.0,0.875
414,0.0249999999999999,34.0,170.0,0.0,1,814.0,0.875
415,0.0159090909090909,14.0,35.0,0.0,1,236.0,0.875
416,0.0,0.0,1.0,0.0,0,136.0,1.0
417,0.1363636363636363,106.0,3916.0,1.0,1,1552.0,0.75
418,0.0636363636363636,39.0,1316.0,0.0,1,682.0,0.875
419,0.0068181818181818,6.0,257.0,0.0,1,135.0,0.875
420,0.0136363636363636,9.0,281.0,0.0,1,105.0,0.75
421,0.2113636363636363,48.0,248.0,0.0,1,871.0,0.75
422,0.034090909090909,26.0,66.0,0.0,1,460.0,1.0
423,0.0068181818181818,11.0,38.0,0.0,1,158.0,1.0
424,0.0136363636363636,9.0,154.0,0.0,1,168.0,0.75
